Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Mus_musculus	Tcf23	ENSMUSG00000006642	bHLH	ENSMUSP00000006818.3;	69852
Mus_musculus	Lcor	ENSMUSG00000025019	HTH	ENSMUSP00000126441.2;ENSMUSP00000157765.2;ENSMUSP00000067603.6;	212391
Mus_musculus	Zfp980	ENSMUSG00000058186	zf-C2H2	ENSMUSP00000101364.3;ENSMUSP00000137589.2;	100041379
Mus_musculus	Evx2	ENSMUSG00000001815	Homeobox	ENSMUSP00000001867.7;ENSMUSP00000134131.2;	14029
Mus_musculus	Zfp367	ENSMUSG00000044934	zf-C2H2	ENSMUSP00000050854.5;ENSMUSP00000113331.2;	NA
Mus_musculus	Foxd2	ENSMUSG00000055210	Fork_head	ENSMUSP00000066868.4;	17301
Mus_musculus	Hivep2	ENSMUSG00000015501	zf-C2H2	ENSMUSP00000140180.2;ENSMUSP00000015645.5;ENSMUSP00000140150.2;ENSMUSP00000140290.2;	15273
Mus_musculus	Plagl2	ENSMUSG00000051413	zf-C2H2	ENSMUSP00000105419.2;ENSMUSP00000055709.8;	54711
Mus_musculus	Zfhx2	ENSMUSG00000040721	Homeobox	ENSMUSP00000045156.9;	239102
Mus_musculus	Cebpb	ENSMUSG00000056501	TF_bZIP	ENSMUSP00000069850.4;	12608
Mus_musculus	Mybl2	ENSMUSG00000017861	MYB	ENSMUSP00000018005.4;	17865
Mus_musculus	Zfp955a	ENSMUSG00000094441	zf-C2H2	ENSMUSP00000008830.9;	77652
Mus_musculus	Zbtb11	ENSMUSG00000022601	ZBTB	ENSMUSP00000056923.8;ENSMUSP00000056923.8;	271377
Mus_musculus	Gm21994	ENSMUSG00000074735	zf-C2H2	ENSMUSP00000075719.5;	NA
Mus_musculus	Hes5	ENSMUSG00000048001	bHLH	ENSMUSP00000051118.7;	15208
Mus_musculus	Tfcp2	ENSMUSG00000009733	CP2	ENSMUSP00000155581.2;ENSMUSP00000155683.2;ENSMUSP00000155770.2;ENSMUSP00000009877.8;	21422
Mus_musculus	Tub	ENSMUSG00000031028	Tub	ENSMUSP00000033341.6;ENSMUSP00000113580.2;	22141
Mus_musculus	Zfp707	ENSMUSG00000034429	zf-C2H2	ENSMUSP00000119705.2;ENSMUSP00000105593.4;ENSMUSP00000154921.2;ENSMUSP00000105592.2;	69020
Mus_musculus	Atf4	ENSMUSG00000042406	TF_bZIP	ENSMUSP00000105234.4;	11911
Mus_musculus	Hoxd12	ENSMUSG00000001823	Homeobox	ENSMUSP00000001878.5;	15432
Mus_musculus	Zfp790	ENSMUSG00000011427	zf-C2H2	ENSMUSP00000136932.2;ENSMUSP00000032796.7;	233056
Mus_musculus	Six1	ENSMUSG00000051367	Homeobox	ENSMUSP00000059026.7;	NA
Mus_musculus	Hoxa1	ENSMUSG00000029844	Homeobox	ENSMUSP00000000964.5;	15394
Mus_musculus	Rfx8	ENSMUSG00000057173	RFX	ENSMUSP00000121212.2;	619289
Mus_musculus	Zfp874a	ENSMUSG00000069206	zf-C2H2	ENSMUSP00000074735.6;	238692
Mus_musculus	Tfdp2	ENSMUSG00000032411	E2F	ENSMUSP00000139891.2;ENSMUSP00000139848.2;ENSMUSP00000128260.3;ENSMUSP00000034982.10;ENSMUSP00000139926.2;ENSMUSP00000136817.2;ENSMUSP00000140359.2;ENSMUSP00000141084.2;ENSMUSP00000132934.3;ENSMUSP00000140061.2;ENSMUSP00000137176.2;	211586
Mus_musculus	Zfp563	ENSMUSG00000067424	zf-C2H2	ENSMUSP00000118809.2;ENSMUSP00000121678.2;	240068
Mus_musculus	Zfp655	ENSMUSG00000007812	zf-C2H2	ENSMUSP00000128969.2;	72611
Mus_musculus	Trp63	ENSMUSG00000022510	P53	ENSMUSP00000038117.7;ENSMUSP00000110959.2;ENSMUSP00000110961.2;ENSMUSP00000110963.3;ENSMUSP00000110960.2;ENSMUSP00000067005.6;ENSMUSP00000110965.3;	22061
Mus_musculus	Cdc5l	ENSMUSG00000023932	MYB	ENSMUSP00000024727.9;	NA
Mus_musculus	Rhox2c	ENSMUSG00000079637	Homeobox	ENSMUSP00000138977.2;ENSMUSP00000134224.2;ENSMUSP00000110844.4;ENSMUSP00000139080.2;	100039948
Mus_musculus	Zscan10	ENSMUSG00000023902	zf-C2H2	ENSMUSP00000120876.2;ENSMUSP00000111171.2;ENSMUSP00000118987.2;ENSMUSP00000093255.3;ENSMUSP00000114341.2;ENSMUSP00000113386.2;ENSMUSP00000116748.2;	332221
Mus_musculus	Nrf1	ENSMUSG00000058440	Nrf1	ENSMUSP00000110867.2;ENSMUSP00000065568.7;ENSMUSP00000110854.2;ENSMUSP00000114451.2;ENSMUSP00000114650.2;ENSMUSP00000130108.3;ENSMUSP00000110863.2;ENSMUSP00000132637.3;ENSMUSP00000110858.2;ENSMUSP00000110864.2;ENSMUSP00000110853.2;ENSMUSP00000110860.2;ENSMUSP00000067447.9;ENSMUSP00000004761.7;ENSMUSP00000110866.2;	18181
Mus_musculus	Rcor2	ENSMUSG00000024968	MYB	ENSMUSP00000108996.3;ENSMUSP00000063335.5;	104383
Mus_musculus	Figla	ENSMUSG00000030001	bHLH	ENSMUSP00000032070.4;	26910
Mus_musculus	Prdm2	ENSMUSG00000057637	zf-C2H2	ENSMUSP00000101404.2;	110593
Mus_musculus	Nfe2	ENSMUSG00000058794	TF_bZIP	ENSMUSP00000121817.2;ENSMUSP00000117474.2;ENSMUSP00000114160.2;ENSMUSP00000122476.2;ENSMUSP00000074684.7;	18022
Mus_musculus	Zfp688	ENSMUSG00000045251	zf-C2H2	ENSMUSP00000119731.2;ENSMUSP00000101907.2;	69234
Mus_musculus	Zfp260	ENSMUSG00000049421	zf-C2H2	ENSMUSP00000052200.6;ENSMUSP00000103835.2;	26466
Mus_musculus	Cic	ENSMUSG00000005442	HMG	ENSMUSP00000005578.7;ENSMUSP00000126659.2;ENSMUSP00000128071.2;ENSMUSP00000132351.2;	71722
Mus_musculus	Ybx1	ENSMUSG00000028639	CSD	ENSMUSP00000078589.7;	22608
Mus_musculus	Rhox3g	ENSMUSG00000080933	Homeobox	ENSMUSP00000138947.2;	546294
Mus_musculus	Hes6	ENSMUSG00000067071	bHLH	ENSMUSP00000084062.2;	55927
Mus_musculus	Peg3	ENSMUSG00000002265	zf-C2H2	ENSMUSP00000159154.2;ENSMUSP00000050750.5;	18616
Mus_musculus	Zfp445	ENSMUSG00000047036	zf-C2H2	ENSMUSP00000055738.8;ENSMUSP00000151198.2;	235682
Mus_musculus	Zfp146	ENSMUSG00000037029	zf-C2H2	ENSMUSP00000058588.8;	26465
Mus_musculus	Zfp316	ENSMUSG00000046658	zf-C2H2	ENSMUSP00000059418.8;ENSMUSP00000125416.2;	54201
Mus_musculus	Zfp964	ENSMUSG00000091764	zf-C2H2	ENSMUSP00000129822.2;ENSMUSP00000145354.2;	636741
Mus_musculus	Zfp667	ENSMUSG00000054893	zf-C2H2	ENSMUSP00000128658.2;ENSMUSP00000083507.6;ENSMUSP00000104202.2;	384763
Mus_musculus	Runx2	ENSMUSG00000039153	Runt	ENSMUSP00000123743.2;ENSMUSP00000125196.2;ENSMUSP00000109202.3;ENSMUSP00000158748.2;ENSMUSP00000125498.2;ENSMUSP00000124918.2;ENSMUSP00000124199.2;ENSMUSP00000123707.2;ENSMUSP00000109201.4;ENSMUSP00000124494.2;ENSMUSP00000124374.2;	12393
Mus_musculus	Zfp267	ENSMUSG00000033883	zf-C2H2	ENSMUSP00000131779.3;ENSMUSP00000142829.2;	241944
Mus_musculus	Fev	ENSMUSG00000055197	ETS	ENSMUSP00000070878.4;ENSMUSP00000125067.2;	260298
Mus_musculus	Tada2a	ENSMUSG00000018651	MYB	ENSMUSP00000018795.7;	217031
Mus_musculus	Runx3	ENSMUSG00000070691	Runt	ENSMUSP00000050353.8;ENSMUSP00000113159.2;	12399
Mus_musculus	Zfp13	ENSMUSG00000062012	zf-C2H2	ENSMUSP00000054595.5;ENSMUSP00000111178.4;	22654
Mus_musculus	Zfp606	ENSMUSG00000030386	zf-C2H2	ENSMUSP00000096421.4;	67370
Mus_musculus	Alx4	ENSMUSG00000040310	Homeobox	ENSMUSP00000047962.4;ENSMUSP00000106885.2;	11695
Mus_musculus	Zscan21	ENSMUSG00000037017	zf-C2H2	ENSMUSP00000053430.9;ENSMUSP00000106584.2;ENSMUSP00000079557.4;ENSMUSP00000106585.3;ENSMUSP00000106586.3;	22697
Mus_musculus	Sox13	ENSMUSG00000070643	HMG	ENSMUSP00000119729.3;ENSMUSP00000122980.2;ENSMUSP00000092130.5;	20668
Mus_musculus	Zbtb39	ENSMUSG00000044617	ZBTB	ENSMUSP00000052717.8;ENSMUSP00000052717.8;	320080
Mus_musculus	Srf	ENSMUSG00000015605	SRF	ENSMUSP00000015749.6;	20807
Mus_musculus	T	ENSMUSG00000062327	T-box	ENSMUSP00000119581.2;ENSMUSP00000074236.3;ENSMUSP00000135526.2;	20997
Mus_musculus	Mnx1	ENSMUSG00000001566	Homeobox	ENSMUSP00000001608.8;ENSMUSP00000129503.3;	15285
Mus_musculus	Ets2	ENSMUSG00000022895	ETS	ENSMUSP00000023612.9;	23872
Mus_musculus	Gm14326	ENSMUSG00000078862	zf-C2H2	ENSMUSP00000137615.2;ENSMUSP00000104558.3;	665211
Mus_musculus	Zfp965	ENSMUSG00000078896	zf-C2H2	ENSMUSP00000104630.3;	100503949
Mus_musculus	Zfp605	ENSMUSG00000023284	zf-C2H2	ENSMUSP00000108147.2;ENSMUSP00000083891.7;	675812
Mus_musculus	Rhox11	ENSMUSG00000051038	Homeobox	ENSMUSP00000052929.10;	194738
Mus_musculus	Zxdc	ENSMUSG00000034430	zf-C2H2	ENSMUSP00000109167.3;ENSMUSP00000036329.8;ENSMUSP00000074619.4;	80292
Mus_musculus	Zfp236	ENSMUSG00000041258	zf-C2H2	ENSMUSP00000138557.2;ENSMUSP00000130004.2;ENSMUSP00000138179.2;ENSMUSP00000138344.3;	329002
Mus_musculus	Dnajc2	ENSMUSG00000029014	MYB	ENSMUSP00000110847.2;ENSMUSP00000030771.6;ENSMUSP00000110849.2;	22791
Mus_musculus	Gm28047	ENSMUSG00000052414	TF_bZIP	ENSMUSP00000138975.2;	NA
Mus_musculus	Zscan29	ENSMUSG00000050619	zf-C2H2	ENSMUSP00000125987.2;ENSMUSP00000106289.3;	99334
Mus_musculus	Zfp287	ENSMUSG00000005267	zf-C2H2	ENSMUSP00000005399.4;ENSMUSP00000114531.2;ENSMUSP00000141046.2;	170740
Mus_musculus	Zfp553	ENSMUSG00000045598	zf-C2H2	ENSMUSP00000060967.7;ENSMUSP00000101919.4;	NA
Mus_musculus	Gm12258	ENSMUSG00000072915	zf-C2H2	ENSMUSP00000117644.3;ENSMUSP00000091282.4;	108167848
Mus_musculus	Zfp184	ENSMUSG00000006720	zf-C2H2	ENSMUSP00000100043.2;ENSMUSP00000135173.2;ENSMUSP00000006903.7;	193452
Mus_musculus	Gata1	ENSMUSG00000031162	zf-GATA	ENSMUSP00000033502.8;	14460
Mus_musculus	Onecut1	ENSMUSG00000043013	CUT	ENSMUSP00000058020.9;	15379
Mus_musculus	Pitx1	ENSMUSG00000021506	Homeobox	ENSMUSP00000134609.2;ENSMUSP00000021968.6;	18740
Mus_musculus	Creb3l1	ENSMUSG00000027230	TF_bZIP	ENSMUSP00000028663.5;	26427
Mus_musculus	Foxi2	ENSMUSG00000048377	Fork_head	ENSMUSP00000053641.7;ENSMUSP00000159111.2;	NA
Mus_musculus	Terb1	ENSMUSG00000052616	MYB	ENSMUSP00000067324.2;	320022
Mus_musculus	Hmgb1	ENSMUSG00000066551	HMG	ENSMUSP00000114515.2;ENSMUSP00000106132.2;ENSMUSP00000144412.2;ENSMUSP00000144129.2;ENSMUSP00000106131.2;ENSMUSP00000118733.2;ENSMUSP00000082682.7;	15289
Mus_musculus	E2f8	ENSMUSG00000046179	E2F	ENSMUSP00000056778.9;ENSMUSP00000112883.2;	108961
Mus_musculus	Tcfl5	ENSMUSG00000038932	bHLH	ENSMUSP00000040611.11;	277353
Mus_musculus	AW822073	ENSMUSG00000058537	Homeobox	ENSMUSP00000144714.2;	100504180
Mus_musculus	Zfp438	ENSMUSG00000050945	zf-C2H2	ENSMUSP00000156983.2;ENSMUSP00000067049.6;	240186
Mus_musculus	Zbtb7a	ENSMUSG00000035011	ZBTB	ENSMUSP00000047333.9;ENSMUSP00000047333.9;ENSMUSP00000113428.2;ENSMUSP00000113787.2;ENSMUSP00000113612.2;	16969
Mus_musculus	Bcl11a	ENSMUSG00000000861	zf-C2H2	ENSMUSP00000105140.2;ENSMUSP00000000881.7;	14025
Mus_musculus	Nr1i3	ENSMUSG00000005677	THR-like	ENSMUSP00000005820.5;ENSMUSP00000106960.2;ENSMUSP00000137683.2;ENSMUSP00000074915.6;ENSMUSP00000137852.2;	12355
Mus_musculus	Tshz1	ENSMUSG00000046982	zf-C2H2	ENSMUSP00000089388.6;ENSMUSP00000157454.2;	110796
Mus_musculus	Pax7	ENSMUSG00000028736	PAX	ENSMUSP00000133536.2;ENSMUSP00000030508.7;	18509
Mus_musculus	Zfp202	ENSMUSG00000025602	zf-C2H2	ENSMUSP00000026693.8;	80902
Mus_musculus	Atoh1	ENSMUSG00000073043	bHLH	ENSMUSP00000098903.5;	11921
Mus_musculus	Rhox4d	ENSMUSG00000079633	Homeobox	ENSMUSP00000110829.4;	664610
Mus_musculus	Zmiz1	ENSMUSG00000007817	zf-MIZ	ENSMUSP00000124863.2;ENSMUSP00000007961.9;	328365
Mus_musculus	Zfp628	ENSMUSG00000074406	zf-C2H2	ENSMUSP00000112058.3;	232816
Mus_musculus	Bach1	ENSMUSG00000025612	TF_bZIP	ENSMUSP00000026703.6;	12013
Mus_musculus	Nr1d2	ENSMUSG00000021775	THR-like	ENSMUSP00000153325.2;ENSMUSP00000088031.6;	353187
Mus_musculus	Obox7	ENSMUSG00000055942	Homeobox	ENSMUSP00000138871.2;ENSMUSP00000069239.7;ENSMUSP00000138932.2;	194588
Mus_musculus	Zscan20	ENSMUSG00000061894	zf-C2H2	ENSMUSP00000095487.3;	269585
Mus_musculus	Zfp984	ENSMUSG00000078495	zf-C2H2	ENSMUSP00000114023.2;ENSMUSP00000101360.4;	100041677
Mus_musculus	Crem	ENSMUSG00000063889	TF_bZIP	ENSMUSP00000119353.2;ENSMUSP00000121388.2;ENSMUSP00000121541.2;ENSMUSP00000122051.2;ENSMUSP00000122179.2;ENSMUSP00000117438.2;ENSMUSP00000121118.2;ENSMUSP00000118578.3;ENSMUSP00000119194.3;ENSMUSP00000121352.2;ENSMUSP00000123515.2;ENSMUSP00000115363.2;ENSMUSP00000119638.2;ENSMUSP00000080780.6;ENSMUSP00000118649.2;ENSMUSP00000025069.5;ENSMUSP00000115423.2;ENSMUSP00000120557.2;ENSMUSP00000061925.7;ENSMUSP00000121233.2;ENSMUSP00000118267.2;ENSMUSP00000118128.2;ENSMUSP00000115471.2;ENSMUSP00000115336.2;ENSMUSP00000120349.2;ENSMUSP00000122123.2;ENSMUSP00000114780.2;ENSMUSP00000122241.2;ENSMUSP00000127353.2;ENSMUSP00000114280.2;	12916
Mus_musculus	Id2	ENSMUSG00000020644	bHLH	ENSMUSP00000020974.7;ENSMUSP00000152052.2;ENSMUSP00000152069.2;	15902
Mus_musculus	Zfhx4	ENSMUSG00000025255	Homeobox	ENSMUSP00000026284.7;ENSMUSP00000135289.2;ENSMUSP00000135827.2;	80892
Mus_musculus	Zfp36l1	ENSMUSG00000021127	zf-CCCH	ENSMUSP00000021552.2;ENSMUSP00000127522.2;	NA
Mus_musculus	Hes2	ENSMUSG00000028940	bHLH	ENSMUSP00000030782.2;	15206
Mus_musculus	Nkx2-4	ENSMUSG00000054160	Homeobox	ENSMUSP00000066690.3;	228731
Mus_musculus	Zfp423	ENSMUSG00000045333	zf-C2H2	ENSMUSP00000134575.2;ENSMUSP00000129724.3;ENSMUSP00000134103.2;ENSMUSP00000105282.3;ENSMUSP00000052379.9;	94187
Mus_musculus	Zfp12	ENSMUSG00000029587	zf-C2H2	ENSMUSP00000032591.9;ENSMUSP00000076693.5;	231866
Mus_musculus	Zfp618	ENSMUSG00000028358	zf-C2H2	ENSMUSP00000030043.7;ENSMUSP00000103038.2;ENSMUSP00000069275.6;	72701
Mus_musculus	Irx1	ENSMUSG00000060969	Homeobox	ENSMUSP00000152128.2;ENSMUSP00000076562.9;	16371
Mus_musculus	Zfp14	ENSMUSG00000053985	zf-C2H2	ENSMUSP00000146913.2;ENSMUSP00000076960.8;ENSMUSP00000146824.2;	243906
Mus_musculus	Prrx1	ENSMUSG00000026586	Homeobox	ENSMUSP00000027878.8;ENSMUSP00000134338.2;ENSMUSP00000075203.7;	18933
Mus_musculus	Zfp647	ENSMUSG00000054967	zf-C2H2	ENSMUSP00000155685.2;ENSMUSP00000041575.8;	239546
Mus_musculus	Dmrt2	ENSMUSG00000048138	DM	ENSMUSP00000059654.6;	226049
Mus_musculus	Alx1	ENSMUSG00000036602	Homeobox	ENSMUSP00000129230.2;ENSMUSP00000152017.2;ENSMUSP00000152018.2;ENSMUSP00000151728.2;ENSMUSP00000042512.6;ENSMUSP00000151776.2;	216285
Mus_musculus	Zfp987	ENSMUSG00000066009	zf-C2H2	ENSMUSP00000089493.6;	626316
Mus_musculus	Zfp952	ENSMUSG00000053390	zf-C2H2	ENSMUSP00000084949.5;	240067
Mus_musculus	Zfp951	ENSMUSG00000072774	zf-C2H2	ENSMUSP00000087350.7;ENSMUSP00000140625.2;	626391
Mus_musculus	Nkx2-3	ENSMUSG00000044220	Homeobox	ENSMUSP00000050933.10;	18089
Mus_musculus	Zfp92	ENSMUSG00000031374	zf-C2H2	ENSMUSP00000083661.3;ENSMUSP00000033740.6;	22754
Mus_musculus	Mixl1	ENSMUSG00000026497	Homeobox	ENSMUSP00000027778.8;	27217
Mus_musculus	Erf	ENSMUSG00000040857	ETS	ENSMUSP00000112046.3;ENSMUSP00000041912.9;	13875
Mus_musculus	Pias4	ENSMUSG00000004934	zf-MIZ	ENSMUSP00000005064.8;	NA
Mus_musculus	Gm4924	ENSMUSG00000073427	zf-C2H2	ENSMUSP00000131819.2;ENSMUSP00000147402.2;	237412
Mus_musculus	Zfp651	ENSMUSG00000013419	ZBTB	ENSMUSP00000091286.4;ENSMUSP00000091286.4;ENSMUSP00000150384.2;	270210
Mus_musculus	Foxs1	ENSMUSG00000074676	Fork_head	ENSMUSP00000096806.3;	14239
Mus_musculus	Myrfl	ENSMUSG00000034057	NDT80_PhoG	ENSMUSP00000037477.8;	NA
Mus_musculus	Aff1	ENSMUSG00000029313	AF-4	ENSMUSP00000119631.2;ENSMUSP00000031256.6;ENSMUSP00000059744.4;	17355
Mus_musculus	Ebf3	ENSMUSG00000010476	COE	ENSMUSP00000130334.2;ENSMUSP00000132563.3;ENSMUSP00000101724.4;ENSMUSP00000033378.6;ENSMUSP00000147512.2;ENSMUSP00000147829.2;	13593
Mus_musculus	Ovol1	ENSMUSG00000024922	zf-C2H2	ENSMUSP00000025861.2;	18426
Mus_musculus	Zfp646	ENSMUSG00000049739	zf-C2H2	ENSMUSP00000115499.2;ENSMUSP00000145675.2;ENSMUSP00000052641.8;	233905
Mus_musculus	Gm45871	ENSMUSG00000110277	zf-C2H2	ENSMUSP00000147542.2;	108168395
Mus_musculus	Gatad2a	ENSMUSG00000036180	zf-GATA	ENSMUSP00000137386.3;ENSMUSP00000070229.5;ENSMUSP00000148474.2;ENSMUSP00000112164.3;	234366
Mus_musculus	Nfia	ENSMUSG00000028565	CTF_NFI	ENSMUSP00000114880.2;ENSMUSP00000099856.3;ENSMUSP00000074899.7;ENSMUSP00000102672.2;ENSMUSP00000122641.2;ENSMUSP00000130032.2;ENSMUSP00000102677.3;	18027
Mus_musculus	Myf6	ENSMUSG00000035923	bHLH	ENSMUSP00000047529.4;	NA
Mus_musculus	Lbx1	ENSMUSG00000025216	Homeobox	ENSMUSP00000096997.5;	16814
Mus_musculus	Zfp866	ENSMUSG00000043090	zf-C2H2	ENSMUSP00000119781.2;	330788
Mus_musculus	Gsc2	ENSMUSG00000022738	Homeobox	ENSMUSP00000012279.5;ENSMUSP00000155932.2;	NA
Mus_musculus	Six3	ENSMUSG00000038805	Homeobox	ENSMUSP00000135677.2;ENSMUSP00000125169.2;ENSMUSP00000135312.3;	20473
Mus_musculus	Hoxd8	ENSMUSG00000027102	Homeobox	ENSMUSP00000118904.3;ENSMUSP00000019749.4;ENSMUSP00000088094.5;	15437
Mus_musculus	Foxe3	ENSMUSG00000044518	Fork_head	ENSMUSP00000050445.3;	30923
Mus_musculus	Meox2	ENSMUSG00000036144	Homeobox	ENSMUSP00000043587.5;	17286
Mus_musculus	Gm14295	ENSMUSG00000078877	zf-C2H2	ENSMUSP00000119262.2;	100039123
Mus_musculus	Tox2	ENSMUSG00000074607	HMG	ENSMUSP00000105055.3;ENSMUSP00000126243.2;ENSMUSP00000096710.4;	269389
Mus_musculus	Klf12	ENSMUSG00000072294	zf-C2H2	ENSMUSP00000094844.5;ENSMUSP00000153901.2;	16597
Mus_musculus	Nr3c2	ENSMUSG00000031618	ESR-like	ENSMUSP00000105537.2;ENSMUSP00000118222.2;ENSMUSP00000105539.3;ENSMUSP00000034031.6;ENSMUSP00000105538.2;	110784
Mus_musculus	Csrnp2	ENSMUSG00000044636	CSRNP_N	ENSMUSP00000052144.6;	NA
Mus_musculus	Zkscan8	ENSMUSG00000063894	zf-C2H2	ENSMUSP00000153171.2;ENSMUSP00000040248.6;	93681
Mus_musculus	Msx1	ENSMUSG00000048450	Homeobox	ENSMUSP00000058354.10;	17701
Mus_musculus	Lin28a	ENSMUSG00000050966	CSD	ENSMUSP00000050488.3;ENSMUSP00000135736.2;ENSMUSP00000135608.2;	83557
Mus_musculus	Klf5	ENSMUSG00000005148	zf-C2H2	ENSMUSP00000005279.7;	12224
Mus_musculus	Rhox2h	ENSMUSG00000079627	Homeobox	ENSMUSP00000139288.2;ENSMUSP00000110816.2;	622301
Mus_musculus	Grhl1	ENSMUSG00000020656	CP2	ENSMUSP00000082689.6;ENSMUSP00000020985.9;	195733
Mus_musculus	Rorb	ENSMUSG00000036192	THR-like	ENSMUSP00000047597.9;ENSMUSP00000108447.2;ENSMUSP00000108451.2;	225998
Mus_musculus	Maz	ENSMUSG00000030678	zf-C2H2	ENSMUSP00000145610.2;ENSMUSP00000032916.5;ENSMUSP00000145619.2;	17188
Mus_musculus	Hlx	ENSMUSG00000039377	Homeobox	ENSMUSP00000040505.7;	15284
Mus_musculus	Egr1	ENSMUSG00000038418	zf-C2H2	ENSMUSP00000069616.6;ENSMUSP00000126931.2;	13653
Mus_musculus	Etv3	ENSMUSG00000003382	ETS	ENSMUSP00000127419.2;ENSMUSP00000114047.2;ENSMUSP00000112915.2;	27049
Mus_musculus	Pou3f2	ENSMUSG00000095139	Pou	ENSMUSP00000136147.2;	18992
Mus_musculus	Zfp629	ENSMUSG00000045639	zf-C2H2	ENSMUSP00000081612.4;ENSMUSP00000053760.6;ENSMUSP00000113903.2;ENSMUSP00000114772.2;ENSMUSP00000116375.2;	320683
Mus_musculus	Tcf24	ENSMUSG00000099032	bHLH	ENSMUSP00000138827.2;	100039596
Mus_musculus	Nr2f2	ENSMUSG00000030551	RXR-like	ENSMUSP00000032768.8;ENSMUSP00000147190.2;ENSMUSP00000086993.6;	11819
Mus_musculus	Zfp385a	ENSMUSG00000000552	zf-C2H2	ENSMUSP00000130176.2;ENSMUSP00000155498.2;ENSMUSP00000155501.2;	29813
Mus_musculus	Obox3	ENSMUSG00000066772	Homeobox	ENSMUSP00000134531.2;ENSMUSP00000133788.2;ENSMUSP00000083291.4;ENSMUSP00000134526.2;ENSMUSP00000133814.2;ENSMUSP00000133427.2;ENSMUSP00000092842.5;	246791
Mus_musculus	Rorc	ENSMUSG00000028150	THR-like	ENSMUSP00000143763.2;ENSMUSP00000143610.2;ENSMUSP00000029795.4;	19885
Mus_musculus	Hoxa11	ENSMUSG00000038210	Homeobox	ENSMUSP00000040920.9;	15396
Mus_musculus	Sp140	ENSMUSG00000070031	SAND	ENSMUSP00000079095.5;ENSMUSP00000125026.2;	434484
Mus_musculus	Twist2	ENSMUSG00000007805	bHLH	ENSMUSP00000007949.4;ENSMUSP00000139531.2;	NA
Mus_musculus	Meis1	ENSMUSG00000020160	Homeobox	ENSMUSP00000099942.5;ENSMUSP00000139219.2;ENSMUSP00000069277.8;ENSMUSP00000134969.2;ENSMUSP00000135726.2;	17268
Mus_musculus	Nfe2l2	ENSMUSG00000015839	TF_bZIP	ENSMUSP00000099733.5;	18024
Mus_musculus	Ikzf1	ENSMUSG00000018654	zf-C2H2	ENSMUSP00000018798.7;ENSMUSP00000046974.7;ENSMUSP00000067372.6;ENSMUSP00000075992.5;ENSMUSP00000119960.2;	22778
Mus_musculus	Gm14399	ENSMUSG00000090093	zf-C2H2	ENSMUSP00000104688.2;ENSMUSP00000104557.3;	100043761
Mus_musculus	Zkscan16	ENSMUSG00000038630	zf-C2H2	ENSMUSP00000103178.2;	100041581
Mus_musculus	Hoxa10	ENSMUSG00000000938	Homeobox	ENSMUSP00000112872.2;ENSMUSP00000120276.2;	15395
Mus_musculus	Zfp105	ENSMUSG00000057895	zf-C2H2	ENSMUSP00000079840.6;	22646
Mus_musculus	Zbtb41	ENSMUSG00000033964	ZBTB	ENSMUSP00000045570.8;ENSMUSP00000045570.8;ENSMUSP00000142797.2;	226470
Mus_musculus	Foxm1	ENSMUSG00000001517	Fork_head	ENSMUSP00000145305.2;ENSMUSP00000073041.7;ENSMUSP00000107776.2;ENSMUSP00000145473.2;	14235
Mus_musculus	Pou3f3	ENSMUSG00000045515	Pou	ENSMUSP00000052088.3;ENSMUSP00000159226.2;	18993
Mus_musculus	Bnc1	ENSMUSG00000025105	zf-C2H2	ENSMUSP00000026096.8;	12173
Mus_musculus	Etv1	ENSMUSG00000004151	ETS	ENSMUSP00000125692.2;ENSMUSP00000124736.2;ENSMUSP00000125676.2;ENSMUSP00000093442.4;ENSMUSP00000124019.2;ENSMUSP00000125157.2;ENSMUSP00000125733.2;	14009
Mus_musculus	Fosl2	ENSMUSG00000029135	TF_bZIP	ENSMUSP00000031017.10;	14284
Mus_musculus	Hes1	ENSMUSG00000022528	bHLH	ENSMUSP00000023171.8;	15205
Mus_musculus	Lhx2	ENSMUSG00000000247	Homeobox	ENSMUSP00000114797.3;ENSMUSP00000000253.6;	16870
Mus_musculus	Thap2	ENSMUSG00000020137	THAP	ENSMUSP00000151353.2;	66816
Mus_musculus	Gm4724	ENSMUSG00000078897	zf-C2H2	ENSMUSP00000104673.3;ENSMUSP00000104674.4;	100043915
Mus_musculus	Mecom	ENSMUSG00000027684	zf-C2H2	ENSMUSP00000134117.2;ENSMUSP00000134278.2;ENSMUSP00000133410.2;ENSMUSP00000103905.4;ENSMUSP00000128563.2;ENSMUSP00000134303.2;ENSMUSP00000103906.4;ENSMUSP00000134626.2;ENSMUSP00000133310.2;	14013
Mus_musculus	Nhlh1	ENSMUSG00000051251	bHLH	ENSMUSP00000057489.4;	18071
Mus_musculus	Gm32802	ENSMUSG00000112252	MYB	ENSMUSP00000151607.2;	102635473
Mus_musculus	Hnf1a	ENSMUSG00000029556	Homeobox	ENSMUSP00000031535.5;	21405
Mus_musculus	Foxi3	ENSMUSG00000055874	Fork_head	ENSMUSP00000065664.6;ENSMUSP00000125380.2;	232077
Mus_musculus	Sox4	ENSMUSG00000076431	HMG	ENSMUSP00000100013.2;	20677
Mus_musculus	Zfp882	ENSMUSG00000089857	zf-C2H2	ENSMUSP00000105629.2;	382019
Mus_musculus	Barx1	ENSMUSG00000021381	Homeobox	ENSMUSP00000021813.5;	12022
